firstname,secondname,city
Michael,Epstein,Kiel
Marc,Epstein,Munchen
Dana,Preston,Hamburg
Johanna,Starr,Haifa
Marc,Preston,NewYork
Scott,Lennon,TelAviv
Johanna,McCartney,London
Steven,Starr,Munchen
Scott,Lennon,London
Michael,Epstein,London
Marc,Starr,London
Dana,Ono,PaloAlto
Steven,Preston,London
Michael,Lennon,PaloAlto
John,McCartney,Haifa
Albert,Preston,London
Steven,McCartney,Haifa
Marc,Starr,Munchen
Albert,Preston,London
Michael,Starr,PaloAlto
Johanna,Lennon,NewYork
Scott,Harrison,NewYork
Scott,Epstein,Kiel
Marc,Ono,PaloAlto
Albert,Ono,Hamburg
Scott,Starr,PaloAlto
Michael,Preston,Haifa
Johanna,Lennon,NewYork
Marc,McCartney,NewYork
Scott,Starr,Haifa
Albert,Harrison,PaloAlto
John,Lennon,Hamburg
John,Ono,Haifa
Johanna,Lennon,NewYork
Dana,Sutcliffe,Hamburg
Steven,Ono,London
Dana,Harrison,PaloAlto
Albert,Ono,Kiel
John,Preston,Hamburg
Michael,Ono,Munchen
Scott,Starr,Kiel
Johanna,Starr,Haifa
Steven,Sutcliffe,PaloAlto
Dana,McCartney,NewYork
Scott,Sutcliffe,Munchen
John,Starr,London
Albert,Preston,Hamburg
Dana,Preston,London
Scott,McCartney,Haifa
Johanna,Ono,Munchen
Steven,Preston,Haifa
Marc,Lennon,NewYork
Scott,Sutcliffe,Haifa
Albert,Harrison,London
Albert,Ono,Haifa
Steven,Harrison,TelAviv
Albert,Sutcliffe,Haifa
Albert,Ono,London
Johanna,Preston,Kiel
Scott,Ono,TelAviv
Marc,Starr,PaloAlto
Marc,Starr,Hamburg
Scott,Sutcliffe,Kiel
Johanna,Ono,London
Michael,Harrison,London
Michael,McCartney,Kiel
Michael,McCartney,NewYork
Marc,Epstein,TelAviv
Dana,Ono,Munchen
John,Lennon,TelAviv
Albert,Epstein,PaloAlto
Marc,Lennon,Hamburg
Marc,Preston,TelAviv
Scott,Lennon,Hamburg
Albert,Ono,Munchen
Albert,Sutcliffe,London
Michael,Sutcliffe,Kiel
Michael,Starr,Hamburg
Steven,Starr,Haifa
Dana,Sutcliffe,NewYork
