firstname,secondname,city
Marc,Harrison,PaloAlto
Scott,Preston,Hamburg
Scott,Ono,Haifa
Scott,Starr,NewYork
Scott,Starr,PaloAlto
Steven,Starr,Munchen
Scott,Epstein,Kiel
Marc,Harrison,Hamburg
Steven,Preston,Munchen
John,Sutcliffe,TelAviv
Michael,Preston,Haifa
John,Starr,London
Steven,Starr,London
Johanna,Epstein,TelAviv
Dana,Ono,PaloAlto
Michael,Harrison,TelAviv
Marc,Sutcliffe,PaloAlto
Johanna,Lennon,PaloAlto
Johanna,Starr,PaloAlto
Albert,McCartney,Hamburg
Steven,McCartney,NewYork
Scott,Sutcliffe,TelAviv
Scott,Epstein,London
Marc,Preston,London
John,Harrison,NewYork
Michael,Harrison,TelAviv
Albert,Harrison,Munchen
Marc,Sutcliffe,Munchen
Michael,Sutcliffe,Munchen
Albert,Ono,Munchen
John,Epstein,TelAviv
Albert,Lennon,Munchen
Michael,McCartney,Haifa
Johanna,Starr,NewYork
Michael,Starr,PaloAlto
John,Preston,Munchen
John,Ono,Haifa
Michael,Preston,Hamburg
Albert,Harrison,London
Albert,Lennon,Munchen
Albert,Epstein,PaloAlto
Steven,Sutcliffe,London
John,Sutcliffe,Hamburg
Marc,Epstein,London
Albert,Ono,NewYork
Michael,Sutcliffe,PaloAlto
Scott,Preston,London
Scott,Ono,Haifa
Michael,Harrison,Munchen
Michael,Ono,Hamburg
Marc,Ono,TelAviv
Dana,Starr,Kiel
Johanna,Preston,Hamburg
Dana,Ono,Hamburg
Steven,Epstein,Hamburg
Albert,McCartney,Haifa
Dana,Sutcliffe,PaloAlto
Michael,Epstein,PaloAlto
Dana,Harrison,Kiel
Dana,McCartney,Haifa
Marc,Sutcliffe,Kiel
Dana,Starr,PaloAlto
Johanna,Harrison,PaloAlto
Albert,Epstein,Kiel
Steven,Preston,Haifa
Michael,Harrison,Hamburg
Dana,McCartney,NewYork
Michael,Starr,Haifa
Scott,Starr,PaloAlto
Steven,Ono,PaloAlto
Scott,McCartney,Haifa
Albert,McCartney,TelAviv
Johanna,Sutcliffe,TelAviv
Marc,Starr,London
Dana,Preston,TelAviv
